Date,Label,HasPhishyKeywords,NumRecipients,GlobalURLRank,LocalURLFreq,RecipientLikelihood
2001-09-04 05:30:36,0,0,1,10000000,3,0.0
2001-09-04 07:35:51,0,0,23,10000000,4,1.0
2001-09-04 07:41:32,0,0,6,4777,1,0.6666666666666666
2001-09-04 07:45:32,0,0,7,54622,0,0.6
2001-09-04 09:28:07,0,0,1,10000000,0,0.0
2001-09-04 10:36:12,0,0,6,10000000,0,0.0
2001-09-04 11:06:17,0,0,1,1407,0,0.0
2001-09-04 11:29:07,0,0,4,831708,0,0.0
2001-09-04 12:45:27,0,0,5,68116,0,0.0
2001-09-04 13:12:43,0,0,3,10000000,0,0.75
2001-09-04 13:39:50,0,0,1,10000000,0,1.0
2001-09-04 14:54:22,0,0,1,10000000,13,1.0
2001-09-04 14:54:49,0,0,1,10000000,13,1.0
2001-09-04 15:38:03,0,0,23,10000000,4,1.0
2001-09-04 15:47:10,0,0,1,10000000,0,0.0
2001-09-04 16:18:41,0,1,85,10000000,3,0.0
2001-09-04 16:20:14,0,1,85,10000000,3,0.0
2001-09-04 16:25:17,0,1,115,10000000,3,0.0
2001-09-05 04:09:00,0,0,1,10000000,0,0.0
2001-09-05 04:16:40,0,0,1,10000000,0,0.0
2001-09-05 06:16:34,0,0,3,10000000,1,0.6666666666666666
2001-09-05 06:22:41,0,0,14,44073,0,0.0
2001-09-05 06:33:48,0,0,3,10000000,1,0.0
2001-09-05 06:38:37,0,0,14,44073,0,0.21428571428571427
2001-09-05 07:10:48,0,0,1,10000000,3,0.0
2001-09-05 07:17:59,0,0,23,10000000,5,1.0
2001-09-05 07:37:31,0,0,1,10000000,1,0.0
2001-09-05 07:45:08,0,0,1,10000000,8,1.0
2001-09-05 08:12:24,0,0,2,10000000,4,0.0
2001-09-05 08:12:39,0,0,1,10000000,0,0.0
2001-09-05 08:13:45,0,0,1,10000000,1,0.0
2001-09-05 08:54:24,0,0,4,10000000,0,0.11764705882352941
2001-09-05 09:48:44,0,0,1,479040,2,0.0
2001-09-05 10:22:25,0,0,4,10000000,5,0.2
2001-09-05 10:57:13,0,0,31,10000000,1,0.0625
2001-09-05 12:13:11,0,0,1,10000000,0,0.0
2001-09-05 12:13:11,0,0,1,10000000,0,0.0
2001-09-05 14:04:02,0,0,3,10000000,0,0.6666666666666666
2001-09-05 15:19:57,0,0,1,10000000,1,1.0
2001-09-05 15:47:28,0,0,1,10000000,4,0.0
2001-09-05 15:48:03,0,0,1,479040,2,0.0
2001-09-05 16:45:24,0,0,2,10000000,0,0.0
2001-09-06 05:39:07,0,0,1,10000000,0,1.0
2001-09-06 06:35:58,0,0,1,2802,13,0.0
2001-09-06 06:44:36,0,0,8,10000000,0,0.1111111111111111
2001-09-06 06:45:44,0,0,9,209555,9,1.0
2001-09-06 06:46:42,0,0,1,10000000,0,1.0
2001-09-06 06:50:02,0,0,1,10000000,0,1.0
2001-09-06 06:58:58,0,0,2,10000000,7,0.0
2001-09-06 07:11:34,0,0,3,6835,1,0.0
2001-09-06 07:12:17,0,0,1,10000000,5,1.0
2001-09-06 07:13:19,0,0,1,10000000,2,0.25
2001-09-06 07:14:57,0,0,1,10000000,1,0.5
2001-09-06 08:24:38,0,0,2,33933,0,0.0
2001-09-06 09:32:34,0,0,1,10000000,0,0.0
2001-09-06 09:50:33,0,0,3,10000000,0,0.0
2001-09-06 09:59:07,0,0,1,10000000,0,1.0
2001-09-06 10:14:58,0,0,23,10000000,6,1.0
2001-09-06 10:27:30,0,0,2,260294,0,0.0
2001-09-06 10:37:19,0,0,1,10000000,0,0.0
2001-09-06 10:42:41,0,0,1,10000000,0,0.0
2001-09-06 11:23:08,0,0,1,10000000,0,0.0
2001-09-06 11:38:26,0,0,1,6835,1,0.0
2001-09-06 12:00:00,0,0,1,10000000,0,0.0
2001-09-06 12:00:17,0,0,4,10000000,1,0.0
2001-09-06 13:02:23,0,0,1,396093,1,0.0
2001-09-06 14:34:12,0,0,2,10000000,0,0.0
2001-09-06 14:43:25,0,0,1,10000000,0,0.5
2001-09-06 15:00:50,0,0,2,10000000,0,0.5
2001-09-06 15:05:55,0,0,1,10000000,0,1.0
2001-09-07 05:17:22,0,0,1,10000000,0,0.0
2001-09-07 05:34:12,0,0,1,10000000,6,1.0
2001-09-07 05:37:47,0,0,6,10000000,0,0.6666666666666666
2001-09-07 06:28:33,0,0,1,10000000,1,0.0
2001-09-07 07:15:47,0,0,1,10000000,0,0.0
2001-09-07 07:23:31,0,0,1,551587,0,0.0
2001-09-07 07:56:51,0,0,23,10000000,7,1.0
2001-09-07 08:48:32,0,0,4,10000000,6,0.0
2001-09-07 08:55:10,0,0,12,10000000,0,0.0
2001-09-07 09:24:00,0,0,1,10000000,0,0.0
2001-09-07 12:43:48,0,0,1,10000000,0,0.0
2001-09-07 15:10:46,0,0,1,10000000,0,0.0
2001-09-08 05:44:05,0,0,5,10000000,1,0.8
2001-09-08 07:20:54,0,0,4,10000000,8,0.5
2001-09-09 10:55:54,0,0,1,503757,0,0.0
2001-09-09 22:08:23,0,1,1,10000000,6,1.0
2001-09-09 22:08:48,0,1,1,10000000,6,1.0
2001-09-10 00:41:58,0,0,4,10000000,0,0.0
2001-09-10 06:40:35,0,0,4,348251,0,1.0
2001-09-10 10:06:46,0,0,8,10000000,12,0.125
2001-09-10 10:51:29,0,0,1,10000000,0,0.0
2001-09-10 11:02:52,0,0,1,10000000,7,0.0
2001-09-10 11:04:27,0,0,22,10000000,8,0.9565217391304348
2001-09-10 11:41:38,0,0,1,22228,2,1.0
2001-09-10 11:50:44,0,0,29,772085,1,0.034482758620689655
2001-09-10 11:55:36,0,0,1,10000000,0,0.0
2001-09-10 12:03:21,0,0,1,10000000,1,0.0
2001-09-10 12:48:04,0,0,21,10000000,1,0.0
2001-09-10 13:11:41,0,0,5,10000000,0,0.5714285714285714
2001-09-10 13:24:51,0,0,2,95515,0,0.5
2001-09-10 14:26:23,0,0,22,10000000,8,0.9565217391304348
2001-09-10 15:13:05,0,0,1,10000000,0,0.0
2001-09-10 16:42:11,0,0,1,10000000,0,0.0
2001-09-11 04:25:56,0,0,1,479040,3,0.0
2001-09-11 04:43:28,0,0,1,10000000,3,0.0
2001-09-11 05:18:38,0,0,52,10000000,1,0.0
2001-09-11 05:42:45,0,0,1,10000000,3,0.25
2001-09-11 06:12:03,0,0,1,10000000,3,0.25
2001-09-11 08:17:47,0,0,1,954534,0,0.0
2001-09-11 08:31:38,0,0,96,101936,1,0.0
2001-09-11 16:51:44,0,0,1,10000000,13,0.0
2001-09-12 04:23:58,0,0,1,10000000,2,0.0
2001-09-12 08:06:01,0,0,2,10000000,1,0.5
2001-09-12 08:59:51,0,0,23,10000000,9,0.9565217391304348
2001-09-12 12:18:13,0,0,2,10000000,0,0.0
2001-09-12 12:24:26,0,0,1,10000000,5,1.0
2001-09-12 12:31:51,0,0,1,1,0,1.0
2001-09-12 12:40:05,0,0,1,4777,2,0.0
2001-09-12 12:42:53,0,0,1,4777,2,0.0
2001-09-12 12:54:06,0,0,1,10000000,2,0.0
2001-09-12 13:02:34,0,0,1,10000000,7,1.0
2001-09-12 13:02:39,0,0,1,10000000,14,0.0
2001-09-12 13:46:46,0,0,1,10000000,14,0.0
2001-09-12 14:17:48,0,0,1,10000000,14,0.0
2001-09-12 14:38:10,0,0,1,10000000,4,1.0
2001-09-13 06:20:06,0,0,4,10000000,2,0.0
2001-09-13 06:56:38,0,0,1,10000000,4,1.0
2001-09-13 07:08:48,0,0,9,758608,0,0.0
2001-09-13 07:10:59,0,0,3,10000000,0,0.0
2001-09-13 07:27:51,0,0,11,10000000,1,0.0
2001-09-13 07:34:49,0,0,1,10000000,10,0.0
2001-09-13 08:06:51,0,0,9,225398,0,0.0
2001-09-13 10:09:20,0,0,26,10000000,10,0.8846153846153846
2001-09-13 11:37:44,0,0,1,479040,3,1.0
2001-09-13 12:40:07,0,0,1,10000000,0,0.0
2001-09-13 12:54:47,0,0,1,10000000,0,0.0
2001-09-13 13:01:00,0,0,1,10000000,0,0.0
2001-09-13 13:07:11,0,0,1,10000000,0,0.0
2001-09-13 13:08:54,0,0,1,10000000,0,0.0
2001-09-13 14:43:00,0,0,1,10000000,14,0.0
2001-09-13 14:51:05,0,0,1,16634,0,1.0
2001-09-13 15:03:44,0,0,1,10000000,0,0.0
2001-09-13 15:14:28,0,0,8,376711,0,0.0
2001-09-13 17:39:17,0,0,1,10000000,0,0.0
2001-09-14 05:36:54,0,0,3,37156,0,0.0
2001-09-14 05:41:18,0,0,12,10000000,14,0.0
2001-09-14 06:17:01,0,0,1,10000000,0,0.0
2001-09-14 06:18:25,0,0,1,16634,1,0.0
2001-09-14 06:34:12,0,0,8,58861,0,1.0
2001-09-14 07:09:14,0,0,7,626466,0,0.14285714285714285
2001-09-14 07:15:11,0,0,1,10000000,1,0.0
2001-09-14 07:15:19,0,0,1,100451,0,0.0
2001-09-14 07:32:30,0,0,26,10000000,11,1.0
2001-09-14 08:00:45,0,0,17,402890,3,0.0
2001-09-14 08:55:37,0,0,1,10000000,0,0.0
2001-09-14 09:30:34,0,0,2,10000000,1,0.0
2001-09-14 09:38:34,0,0,1,10000000,0,0.0
2001-09-14 09:58:32,0,0,6,10000000,0,0.0
2001-09-14 10:04:20,0,0,3,218016,2,0.0
2001-09-14 10:09:53,0,0,1,10000000,1,1.0
2001-09-14 10:35:24,0,0,1,10000000,14,0.0
2001-09-14 11:08:31,0,0,26,10000000,11,0.0
2001-09-14 11:14:43,0,0,17,33352,14,0.07142857142857142
2001-09-14 11:28:01,0,0,1,33352,14,0.07692307692307693
2001-09-14 11:32:55,0,0,1,33352,14,0.07692307692307693
2001-09-14 12:19:24,0,0,1,579992,0,0.0
2001-09-14 14:40:26,0,0,1,10000000,0,0.0
2001-09-15 10:27:47,0,0,115,22753,3,0.04310344827586207
2001-09-15 12:53:14,0,0,1,479040,4,0.0
2001-09-16 10:55:08,0,0,1,479040,5,1.0
2001-09-16 11:37:58,0,0,1,10000000,2,1.0
2001-09-16 11:39:33,0,0,1,10000000,2,0.0
2001-09-16 11:41:54,0,0,1,479040,5,0.0
2001-09-17 05:05:28,0,0,1,10000000,7,0.0
2001-09-17 05:34:42,0,0,1,10000000,7,0.0
2001-09-17 06:01:13,0,0,2,10000000,1,1.0
2001-09-17 06:42:39,0,0,104,10000000,0,0.0
2001-09-17 07:45:24,0,0,26,10000000,1,0.0
2001-09-17 08:01:46,0,0,3,356433,0,0.0
2001-09-17 08:04:46,0,0,1,356433,0,0.0
2001-09-17 08:21:11,0,0,26,10000000,12,1.0
2001-09-17 08:51:40,0,0,3,479040,6,0.3333333333333333
2001-09-17 09:10:00,0,0,104,10000000,1,0.0
2001-09-17 09:48:09,0,0,12,10000000,0,0.0
2001-09-17 09:48:17,0,0,1,10000000,0,0.0
2001-09-17 09:51:15,0,0,1,10000000,0,0.0
2001-09-17 10:21:47,0,0,26,10000000,12,1.0
2001-09-17 10:25:06,0,0,1,22753,7,0.03225806451612903
2001-09-17 11:32:30,0,0,4,10000000,0,0.4
2001-09-17 11:39:35,0,0,1,57902,0,0.0
2001-09-17 11:49:30,0,0,4,10000000,0,0.8
2001-09-17 12:21:06,0,0,6,10000000,0,0.0
2001-09-17 14:21:08,0,1,110,10000000,3,0.9396551724137931
2001-09-17 14:51:40,0,0,1,10000000,7,0.0
2001-09-17 15:00:47,0,1,82,10000000,3,0.9195402298850575
2001-09-17 15:02:57,0,1,82,10000000,3,0.9195402298850575
2001-09-17 19:22:16,0,0,15,10000000,0,0.06666666666666667
2001-09-18 05:45:07,0,0,1,10000000,4,1.0
2001-09-18 06:00:31,0,0,1,479040,7,1.0
2001-09-18 06:14:13,0,0,2,479040,7,0.0
2001-09-18 06:18:02,0,0,1,10000000,0,0.0
2001-09-18 06:26:08,0,0,2,10000000,0,0.3333333333333333
2001-09-18 07:01:01,0,0,1,10000000,15,1.0
2001-09-18 07:02:50,0,0,1,10000000,2,0.0
2001-09-18 07:44:34,0,0,5,985795,3,0.6
2001-09-18 07:56:38,0,0,1,10000000,16,1.0
2001-09-18 08:26:07,0,0,1,10000000,0,0.0
2001-09-18 09:00:18,0,0,1,10000000,0,0.0
2001-09-18 09:25:15,0,0,2,10000000,0,0.5
2001-09-18 10:10:41,0,0,1,770458,1,0.0
2001-09-18 11:02:00,0,0,1,10000000,0,0.0
2001-09-18 12:15:35,0,0,5,10000000,3,0.0
2001-09-18 12:57:29,0,0,5,10000000,3,0.2
2001-09-18 12:57:48,0,0,1,10000000,1,1.0
2001-09-18 13:28:28,0,0,1,10000000,3,0.0
2001-09-18 13:29:04,0,0,1,10000000,3,0.0
2001-09-18 14:13:37,0,0,1,10000000,0,0.0
2001-09-18 14:20:51,0,0,2,10000000,7,0.6666666666666666
2001-09-18 14:27:17,0,0,1,10000000,0,0.0
2001-09-18 14:30:02,0,0,4,10000000,7,0.75
2001-09-18 15:28:44,0,0,26,10000000,13,1.0
2001-09-18 15:50:16,0,0,1,10000000,8,0.0
2001-09-18 16:47:17,0,0,4,10000000,0,0.75
2001-09-19 04:32:49,0,0,47,10000000,0,0.0425531914893617
2001-09-19 06:27:21,0,0,1,10000000,0,0.0
2001-09-19 06:39:10,0,0,1,10000000,0,0.0
2001-09-19 07:00:15,0,0,1,10000000,1,1.0
2001-09-19 07:26:07,0,0,46,10000000,0,0.0
2001-09-19 07:37:22,0,0,1,10000000,0,0.0
2001-09-19 07:54:38,0,0,1,12117,0,0.0
2001-09-19 08:00:26,0,0,26,10000000,14,1.0
2001-09-19 08:19:11,0,0,1,10000000,1,0.0
2001-09-19 09:33:20,0,0,4,10000000,1,0.0
2001-09-19 09:56:13,0,0,4,10000000,1,1.0
2001-09-19 11:14:19,0,0,49,22228,2,0.0
2001-09-19 11:34:27,0,0,1,10000000,15,0.0
2001-09-19 11:36:16,0,0,1,12117,0,0.0
2001-09-19 12:10:35,0,0,4,148210,0,0.0
2001-09-19 12:30:40,0,0,1,10000000,15,1.0
2001-09-19 12:31:30,0,0,1,10000000,15,1.0
2001-09-19 12:46:39,0,0,26,10000000,14,1.0
2001-09-19 13:07:17,0,0,1,22228,2,0.0
2001-09-19 13:11:12,0,0,1,10000000,0,0.0
2001-09-19 13:14:56,0,0,2,10000000,1,0.0
2001-09-19 13:35:44,0,0,1,10000000,0,0.0
2001-09-19 13:39:06,0,0,1,35350,1,0.0
2001-09-19 14:41:08,0,0,4,10000000,3,0.0
2001-09-19 14:41:37,0,0,1,155927,1,0.0
2001-09-19 15:36:55,0,0,1,10000000,2,0.0
2001-09-19 15:49:20,0,0,1,10000000,0,0.0
2001-09-19 16:02:59,0,0,5,10000000,0,0.14285714285714285
2001-09-19 16:06:39,0,0,1,10000000,0,0.0
2001-09-19 19:28:19,0,0,1,10000000,5,1.0
2001-09-19 20:05:22,0,0,2,10000000,15,0.0
2001-09-19 22:08:47,0,1,1,10000000,9,1.0
2001-09-20 04:08:16,0,0,92,10000000,3,0.03597122302158273
2001-09-20 05:29:47,0,0,1,62534,2,1.0
2001-09-20 05:52:11,0,0,26,10000000,15,1.0
2001-09-20 06:14:14,0,0,1,62534,2,0.0
2001-09-20 06:18:05,0,0,1,62534,2,0.0
2001-09-20 06:32:36,0,0,2,10000000,2,0.0
2001-09-20 07:44:25,0,0,92,10000000,0,0.88
2001-09-20 07:54:56,0,0,1,10000000,0,0.0
2001-09-20 09:31:11,0,0,1,10000000,0,0.0
2001-09-20 09:37:05,0,0,2,489896,0,0.0
2001-09-20 09:48:13,0,0,1,10000000,4,0.0
2001-09-20 10:35:16,0,0,4,10000000,1,0.0
2001-09-20 10:40:52,0,0,1,915508,1,0.0
2001-09-20 10:45:49,0,0,31,68116,1,0.8787878787878788
2001-09-20 10:48:01,0,0,1,10000000,4,0.0
2001-09-20 10:49:47,0,0,1,68116,1,0.03225806451612903
2001-09-20 10:52:12,0,0,9,68116,1,0.5
2001-09-20 11:21:59,0,0,1,397442,0,1.0
2001-09-20 11:22:24,0,0,4,344271,0,0.0
2001-09-20 11:46:04,0,0,1,22228,3,0.0
2001-09-20 11:48:46,0,1,4,10000000,4,1.0
2001-09-20 11:59:39,0,0,1,10000000,0,0.0
2001-09-20 11:59:42,0,0,1,915508,1,0.0
2001-09-20 12:06:24,0,0,1,10000000,0,0.0
2001-09-20 12:12:25,0,0,1,68116,1,0.0
2001-09-20 12:13:57,0,0,1,10000000,15,0.2
2001-09-20 12:18:18,0,0,8,985795,2,0.125
2001-09-20 12:21:43,0,0,26,10000000,15,1.0
2001-09-20 12:27:11,0,0,1,68116,1,0.0
2001-09-20 12:56:23,0,0,1,10000000,1,0.0
2001-09-20 13:10:36,0,0,1,68116,1,0.03225806451612903
2001-09-20 14:29:05,0,0,5,356954,0,0.0
2001-09-20 17:27:05,0,0,2,10000000,2,0.0
2001-09-21 03:48:53,0,0,1,62534,3,0.0
2001-09-21 05:57:11,0,0,26,10000000,16,1.0
2001-09-21 06:44:00,0,0,26,10000000,16,1.0
2001-09-21 06:52:37,0,0,1,10000000,2,0.0
2001-09-21 07:28:28,0,0,1,468866,0,1.0
2001-09-21 07:35:50,0,0,8,10000000,0,0.0
2001-09-21 07:56:41,0,0,1,10000000,3,1.0
2001-09-21 08:10:29,0,0,1,10000000,2,0.0
2001-09-21 08:23:30,0,0,1,218016,2,0.0
2001-09-21 09:12:44,0,0,6,10000000,5,0.42857142857142855
2001-09-21 09:51:56,0,0,1,10000000,0,0.0
2001-09-21 10:23:15,0,0,1,985795,2,0.0
2001-09-21 10:55:47,0,0,1,10000000,0,0.0
2001-09-21 11:43:27,0,0,1,10000000,2,0.0
2001-09-21 12:21:23,0,0,1,10000000,1,0.0
2001-09-21 12:25:21,0,0,6,489896,1,0.0
2001-09-21 12:44:25,0,0,7,489896,1,0.0
2001-09-21 12:50:04,0,0,7,489896,1,0.0
2001-09-21 12:50:24,0,0,27,10000000,16,0.9629629629629629
2001-09-21 13:18:12,0,0,6,10000000,0,0.0
2001-09-21 13:21:20,0,0,1,10000000,15,1.0
2001-09-21 13:21:34,0,0,2,489896,1,0.0
2001-09-21 13:27:44,0,0,4,10000000,0,1.0
2001-09-21 13:43:30,0,1,24,10000000,0,0.0
2001-09-21 14:23:49,0,0,1,451818,0,0.0
2001-09-21 14:32:16,0,0,1,10000000,0,0.0
2001-09-21 14:36:20,0,0,12,10000000,0,0.2647058823529412
2001-09-21 14:42:15,0,0,5,10000000,0,0.5
2001-09-21 14:45:25,0,0,1,10000000,0,0.0
2001-09-21 14:51:14,0,0,3,10000000,0,0.3333333333333333
2001-09-21 15:04:47,0,0,1,10000000,0,0.0
2001-09-21 15:18:24,0,0,1,10000000,0,0.0
2001-09-21 15:22:41,0,0,1,10000000,0,0.0
2001-09-21 15:22:50,0,0,16,10000000,0,0.20512820512820512
2001-09-21 15:30:51,0,0,1,35350,2,1.0
2001-09-21 17:12:16,0,0,2,10000000,0,0.5
2001-09-21 17:23:23,0,0,27,10000000,0,0.037037037037037035
2001-09-21 17:23:23,0,0,27,10000000,0,0.037037037037037035
2001-09-21 17:25:05,0,0,1,10000000,0,0.0
2001-09-21 17:34:29,0,0,3,10000000,15,0.3333333333333333
2001-09-22 08:53:55,0,0,2,479040,8,0.0
2001-09-23 08:52:44,0,0,1,10000000,3,0.0
2001-09-23 12:32:49,0,0,1,148238,0,0.0
2001-09-23 19:41:58,0,0,23,10000000,0,0.0
2001-09-24 05:57:11,0,0,27,10000000,17,1.0
2001-09-24 06:15:04,0,0,1,586386,0,0.0
2001-09-24 06:33:58,0,0,57,10000000,2,0.0
2001-09-24 07:56:28,0,0,1,10000000,4,0.0
2001-09-24 07:59:32,0,0,1,10000000,0,0.0
2001-09-24 08:02:12,0,0,1,10000000,7,0.0
2001-09-24 08:17:11,0,0,1,10000000,3,1.0
2001-09-24 08:25:44,0,0,3,10000000,1,0.16666666666666666
2001-09-24 08:50:34,0,0,1,10000000,2,1.0
2001-09-24 08:58:50,0,0,8,10000000,1,0.75
2001-09-24 10:18:45,0,0,2,10000000,0,0.5
2001-09-24 10:29:29,0,0,1,10000000,0,0.0
2001-09-24 11:10:14,0,0,1,10000000,2,1.0
2001-09-24 12:40:31,0,0,27,10000000,17,1.0
2001-09-24 13:05:43,0,0,60,985795,3,0.11666666666666667
2001-09-24 13:55:44,0,0,1,10000000,14,1.0
2001-09-24 14:08:28,0,0,1,10000000,14,1.0
2001-09-24 15:15:49,0,0,21,10000000,0,0.0
2001-09-24 15:24:09,0,1,81,10000000,4,0.9878048780487805
2001-09-24 15:26:11,0,0,1,35350,3,1.0
2001-09-24 15:30:24,0,1,109,10000000,4,0.990909090909091
2001-09-24 15:59:39,0,0,1,10000000,1,0.0
2001-09-24 17:30:47,0,0,1,10000000,2,0.0
2001-09-24 17:53:46,0,0,1,10000000,2,0.0
2001-09-24 19:29:21,0,0,29,10000000,0,0.0
2001-09-24 22:18:08,0,0,1,10000000,1,0.037037037037037035
2001-09-25 00:30:23,0,0,1,10000000,3,0.0
2001-09-25 05:48:13,0,0,1,155927,1,0.0
2001-09-25 05:51:00,0,0,1,10000000,14,1.0
2001-09-25 05:52:23,0,0,4,10000000,2,1.0
2001-09-25 05:58:08,0,0,1,10000000,2,0.0
2001-09-25 06:54:40,0,0,102,10000000,1,0.9038461538461539
2001-09-25 07:55:01,0,0,1,10000000,2,0.029411764705882353
2001-09-25 07:59:34,0,0,27,10000000,18,1.0
2001-09-25 08:03:56,0,0,1,479040,12,0.0
2001-09-25 08:04:25,0,0,10,10000000,0,0.0
2001-09-25 08:12:20,0,0,1,479040,12,0.0
2001-09-25 09:04:39,0,0,24,10000000,2,0.0
2001-09-25 09:46:14,0,0,1,10000000,2,1.0
2001-09-25 10:04:00,0,0,1,10000000,1,0.0
2001-09-25 10:35:25,0,0,1,10000000,1,0.0
2001-09-25 10:46:20,0,0,1,10000000,8,0.0
2001-09-25 10:52:14,0,0,1,10000000,8,0.0
2001-09-25 10:55:00,0,0,1,10000000,14,0.0
2001-09-25 11:06:00,0,0,1,10000000,8,1.0
2001-09-25 12:12:51,0,0,1,10000000,3,0.0
2001-09-25 13:19:05,0,0,224,10000000,0,0.0
2001-09-25 13:52:19,0,0,1,10000000,0,0.0
2001-09-25 14:18:22,0,0,1,985795,5,0.0
2001-09-25 15:04:00,0,0,1,10000000,1,0.0
2001-09-25 15:29:35,0,0,1,10000000,1,0.0
2001-09-25 15:35:27,0,0,12,10000000,1,0.0
2001-09-25 15:47:15,0,0,1,10000000,3,0.0
2001-09-25 15:49:07,0,0,10,10000000,0,0.0
2001-09-25 16:00:08,0,0,3,10000000,2,0.0
2001-09-25 16:00:09,0,0,1,10000000,2,0.25
2001-09-25 16:20:53,0,0,1,10000000,1,0.0
2001-09-25 16:25:28,0,0,10,10000000,4,0.25
2001-09-25 16:26:24,0,0,12,10000000,1,0.0
2001-09-25 17:23:16,0,0,29,10000000,1,0.0
2001-09-25 18:42:39,0,0,1,10000000,0,0.0
2001-09-25 20:04:00,0,0,1,10000000,1,0.0
2001-09-25 22:07:41,0,1,1,10000000,8,1.0
2001-09-25 22:08:47,0,1,1,10000000,8,0.0
2001-09-26 00:37:26,0,0,1,10000000,4,0.0
2001-09-26 01:41:32,0,0,1,10000000,4,0.0
2001-09-26 02:28:00,0,0,9,10000000,6,0.0
2001-09-26 04:51:00,0,0,9,10000000,6,0.0
2001-09-26 06:29:36,0,0,1,10000000,0,0.0
2001-09-26 06:32:36,0,0,27,10000000,19,1.0
2001-09-26 07:03:15,0,0,1,90035,0,0.0
2001-09-26 07:29:43,0,0,11,10000000,1,0.0
2001-09-26 07:46:02,0,0,1,10000000,15,0.0
2001-09-26 08:19:27,0,0,1,20070,0,0.0
2001-09-26 08:53:56,0,0,19,10000000,2,0.20652173913043478
2001-09-26 09:43:38,0,0,1,10000000,1,0.0
2001-09-26 09:44:06,0,0,1,10000000,1,0.0
2001-09-26 09:51:12,0,0,4,10000000,6,0.0
2001-09-26 09:55:35,0,0,2,92197,0,0.0
2001-09-26 10:52:37,0,0,2,10000000,4,0.1111111111111111
2001-09-26 11:25:47,0,0,1,10000000,3,1.0
2001-09-26 11:36:34,0,0,1,10000000,3,0.0
2001-09-26 12:11:12,0,0,1,98558,0,1.0
2001-09-26 12:40:01,0,0,4,10000000,0,1.0
2001-09-26 13:42:02,0,0,30,47155,0,0.0
2001-09-26 13:56:25,0,0,2,10000000,0,0.0
2001-09-26 13:58:15,0,0,2,10000000,3,0.03571428571428571
2001-09-26 14:27:55,0,0,27,10000000,19,1.0
2001-09-26 15:02:54,0,0,2,10000000,3,0.03571428571428571
2001-09-26 15:33:17,0,0,2,10000000,3,0.0
2001-09-26 15:37:32,0,0,2,10000000,3,0.0
2001-09-26 16:20:29,0,0,12,10000000,2,1.0
2001-09-26 18:20:16,0,0,12,10000000,2,1.0
2001-09-26 19:21:13,0,0,28,10000000,2,0.0
2001-09-26 20:05:53,0,0,2,10000000,1,0.5
2001-09-27 05:04:31,0,0,1,183943,0,0.0
2001-09-27 05:24:25,0,0,1,10000000,15,0.0
2001-09-27 05:42:29,0,0,1,356433,1,0.0
2001-09-27 06:18:54,0,0,27,10000000,20,0.0
2001-09-27 06:23:22,0,0,1,10000000,15,0.0
2001-09-27 07:05:02,0,0,1,10000000,15,0.0
2001-09-27 07:11:02,0,0,1,10000000,0,0.0
2001-09-27 07:15:58,0,0,27,10000000,20,1.0
2001-09-27 07:29:17,0,0,2,22753,3,0.2
2001-09-27 08:01:41,0,0,22,10000000,0,0.0
2001-09-27 08:23:05,0,0,1,10000000,15,0.0
2001-09-27 08:37:03,0,0,1,10000000,9,0.0
2001-09-27 08:38:35,0,0,2,10000000,0,0.0
2001-09-27 08:49:21,0,0,6,10000000,4,0.057692307692307696
2001-09-27 08:51:02,0,0,1,10000000,2,0.0
2001-09-27 08:51:43,0,0,11,10000000,0,0.0
2001-09-27 08:53:01,0,0,1,10000000,2,0.0
2001-09-27 08:53:26,0,0,1,10000000,2,0.0
2001-09-27 10:10:44,0,0,1,3570,0,0.0
2001-09-27 10:10:58,0,0,1,10000000,15,0.3333333333333333
2001-09-27 10:21:07,0,0,1,10000000,4,0.5
2001-09-27 10:26:16,0,0,1,10000000,0,0.0
2001-09-27 10:26:18,0,0,2,10000000,0,0.0
2001-09-27 10:41:43,0,0,1,671535,0,0.0
2001-09-27 10:51:22,0,0,3,10000000,6,0.0
2001-09-27 10:54:07,0,0,1,671535,0,0.0
2001-09-27 11:33:31,0,0,1,10000000,1,0.0
2001-09-27 11:40:34,0,0,6,429051,0,0.0
2001-09-27 11:49:03,0,0,1,799030,0,0.1
2001-09-27 11:49:10,0,0,1,10000000,0,0.0
2001-09-27 11:51:02,0,0,1,799030,0,0.1
2001-09-27 12:04:47,0,0,27,10000000,20,1.0
2001-09-27 12:05:54,0,0,2,10000000,0,0.0
2001-09-27 12:36:06,0,0,3,57902,1,0.0
2001-09-27 13:12:05,0,0,3,10000000,1,0.0
2001-09-27 13:16:06,0,0,2,10000000,2,0.0
2001-09-27 13:31:20,0,0,37,10000000,5,0.07407407407407407
2001-09-27 13:56:49,0,0,1,10000000,0,0.0
2001-09-27 14:09:52,0,0,1,10000000,2,0.0
2001-09-27 14:17:59,0,0,1,10000000,0,0.0
2001-09-27 15:37:06,0,0,1,10000000,0,0.0
2001-09-27 15:40:20,0,0,1,10000000,0,0.0
2001-09-27 16:50:10,0,0,1,10000000,0,0.0
2001-09-27 17:07:30,0,0,12,10000000,3,1.0
2001-09-27 18:47:27,0,0,28,10000000,3,0.9655172413793104
2001-09-28 05:47:17,0,0,1,10000000,1,0.0
2001-09-28 06:50:38,0,0,36,10000000,20,0.75
2001-09-28 07:53:43,0,0,1,10000000,10,0.0
